Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,PASS,*,QUAL,3.900000,0.978462,0.921127,0.132029,0.9489290000000001,1,5,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,318,.,.,.,.,,,7,.,.,.,.,,,409,.,.,.,.,,,327,.,.,.,.,,,28,.,.,.,.,,,54,.,.,.,.,,
INDEL,*,*,PASS,*,QUAL,30.400000,0.889231,0.9523809999999999,0.12011199999999998,0.919723,0,2,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,289,.,.,.,.,,,36,.,.,.,.,,,358,.,.,.,.,,,300,.,.,.,.,,,15,.,.,.,.,,,43,.,.,.,.,,
INDEL,*,*,PASS,*,QUAL,31.000000,0.883077,0.954984,0.12146900000000001,0.917624,0,2,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,287,.,.,.,.,,,38,.,.,.,.,,,354,.,.,.,.,,,297,.,.,.,.,,,14,.,.,.,.,,,43,.,.,.,.,,
INDEL,*,*,PASS,*,QUAL,32.000000,0.883077,0.954693,0.12215899999999999,0.9174889999999999,0,2,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,287,.,.,.,.,,,38,.,.,.,.,,,352,.,.,.,.,,,295,.,.,.,.,,,14,.,.,.,.,,,43,.,.,.,.,,
INDEL,*,*,PASS,*,QUAL,32.599998,0.876923,0.9576549999999999,0.117816,0.9155129999999999,0,2,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,285,.,.,.,.,,,40,.,.,.,.,,,348,.,.,.,.,,,294,.,.,.,.,,,13,.,.,.,.,,,41,.,.,.,.,,
INDEL,*,*,PASS,*,QUAL,33.200001,0.8646149999999999,0.9603959999999999,0.114035,0.909992,0,2,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,281,.,.,.,.,,,44,.,.,.,.,,,342,.,.,.,.,,,291,.,.,.,.,,,12,.,.,.,.,,,39,.,.,.,.,,
INDEL,*,*,PASS,*,QUAL,33.799999,0.8615379999999999,0.96,0.11504400000000001,0.908108,0,2,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,280,.,.,.,.,,,45,.,.,.,.,,,339,.,.,.,.,,,288,.,.,.,.,,,12,.,.,.,.,,,39,.,.,.,.,,
INDEL,*,*,PASS,*,QUAL,34.400002,0.8584620000000001,0.959866,0.11538499999999999,0.906336,0,2,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,279,.,.,.,.,,,46,.,.,.,.,,,338,.,.,.,.,,,287,.,.,.,.,,,12,.,.,.,.,,,39,.,.,.,.,,
INDEL,*,*,PASS,*,QUAL,35.200001,0.8430770000000001,0.959184,0.11445799999999999,0.8973899999999999,0,2,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,274,.,.,.,.,,,51,.,.,.,.,,,332,.,.,.,.,,,282,.,.,.,.,,,12,.,.,.,.,,,38,.,.,.,.,,
INDEL,*,*,PASS,*,QUAL,36.099998,0.827692,0.9587629999999999,0.115502,0.8884190000000001,0,2,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,269,.,.,.,.,,,56,.,.,.,.,,,329,.,.,.,.,,,279,.,.,.,.,,,12,.,.,.,.,,,38,.,.,.,.,,
