Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,26.400000,0.926154,0.9420729999999999,0.11590299999999999,0.9340459999999999,0,5,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,301,.,.,.,.,,,24,.,.,.,.,,,371,.,.,.,.,,,309,.,.,.,.,,,19,.,.,.,.,,,43,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,27.000000,0.923077,0.941896,0.11621600000000001,0.932392,0,5,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,300,.,.,.,.,,,25,.,.,.,.,,,370,.,.,.,.,,,308,.,.,.,.,,,19,.,.,.,.,,,43,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,27.600000,0.92,0.941718,0.116531,0.930732,0,5,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,299,.,.,.,.,,,26,.,.,.,.,,,369,.,.,.,.,,,307,.,.,.,.,,,19,.,.,.,.,,,43,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,28.500000,0.9138459999999999,0.941718,0.116531,0.927573,0,5,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,297,.,.,.,.,,,28,.,.,.,.,,,369,.,.,.,.,,,307,.,.,.,.,,,19,.,.,.,.,,,43,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,29.100000,0.901538,0.946875,0.11845699999999999,0.923651,0,4,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,293,.,.,.,.,,,32,.,.,.,.,,,363,.,.,.,.,,,303,.,.,.,.,,,17,.,.,.,.,,,43,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,29.700001,0.895385,0.949527,0.11944400000000001,0.9216610000000001,0,3,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,291,.,.,.,.,,,34,.,.,.,.,,,360,.,.,.,.,,,301,.,.,.,.,,,16,.,.,.,.,,,43,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,3.900000,0.978462,0.921127,0.132029,0.9489290000000001,1,5,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,318,.,.,.,.,,,7,.,.,.,.,,,409,.,.,.,.,,,327,.,.,.,.,,,28,.,.,.,.,,,54,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,30.400000,0.889231,0.9523809999999999,0.12011199999999998,0.919723,0,2,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,289,.,.,.,.,,,36,.,.,.,.,,,358,.,.,.,.,,,300,.,.,.,.,,,15,.,.,.,.,,,43,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,31.000000,0.883077,0.954984,0.12146900000000001,0.917624,0,2,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,287,.,.,.,.,,,38,.,.,.,.,,,354,.,.,.,.,,,297,.,.,.,.,,,14,.,.,.,.,,,43,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,32.000000,0.883077,0.954693,0.12215899999999999,0.9174889999999999,0,2,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,287,.,.,.,.,,,38,.,.,.,.,,,352,.,.,.,.,,,295,.,.,.,.,,,14,.,.,.,.,,,43,.,.,.,.,,
