Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,23.799999,0.9319729999999999,0.899351,0.134831,0.9153709999999999,0,5,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,274,.,.,.,.,,,20,.,.,.,.,,,356,.,.,.,.,,,277,.,.,.,.,,,31,.,.,.,.,,,48,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,24.600000,0.9217690000000001,0.8990229999999999,0.135211,0.9102540000000001,0,5,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,271,.,.,.,.,,,23,.,.,.,.,,,355,.,.,.,.,,,276,.,.,.,.,,,31,.,.,.,.,,,48,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,25.299999,0.918367,0.90099,0.134286,0.909596,0,5,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,270,.,.,.,.,,,24,.,.,.,.,,,350,.,.,.,.,,,273,.,.,.,.,,,30,.,.,.,.,,,47,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,26.000000,0.9081629999999999,0.9033329999999999,0.135447,0.905742,0,4,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,267,.,.,.,.,,,27,.,.,.,.,,,347,.,.,.,.,,,271,.,.,.,.,,,29,.,.,.,.,,,47,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,26.600000,0.9013610000000001,0.909091,0.13411099999999998,0.905209,0,4,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,265,.,.,.,.,,,29,.,.,.,.,,,343,.,.,.,.,,,270,.,.,.,.,,,27,.,.,.,.,,,46,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,27.200001,0.891156,0.9081629999999999,0.135294,0.8995790000000001,0,4,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,262,.,.,.,.,,,32,.,.,.,.,,,340,.,.,.,.,,,267,.,.,.,.,,,27,.,.,.,.,,,46,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,27.900000,0.8843540000000001,0.9075340000000001,0.136095,0.8957940000000001,0,4,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,260,.,.,.,.,,,34,.,.,.,.,,,338,.,.,.,.,,,265,.,.,.,.,,,27,.,.,.,.,,,46,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,28.500000,0.877551,0.906574,0.132132,0.891827,0,4,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,258,.,.,.,.,,,36,.,.,.,.,,,333,.,.,.,.,,,262,.,.,.,.,,,27,.,.,.,.,,,44,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,29.299999,0.87415,0.909408,0.12766,0.89143,0,4,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,257,.,.,.,.,,,37,.,.,.,.,,,329,.,.,.,.,,,261,.,.,.,.,,,26,.,.,.,.,,,42,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,3.500000,0.9727889999999999,0.8787879999999999,0.147287,0.9234020000000001,1,10,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,286,.,.,.,.,,,8,.,.,.,.,,,387,.,.,.,.,,,290,.,.,.,.,,,40,.,.,.,.,,,57,.,.,.,.,,
