Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
SNP,*,*,ALL,*,QUAL,48.599998,0.412138,0.9982549999999999,0.022518,0.58341,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,1650.000000,.,.,3.204848484848485,,2859,2196.000000,664.000000,.,.,3.3072289156626504,,4078,3092.000000,986.000000,.,.,3.135902636916836,,2931,2246.000000,685.000000,.,.,3.278832116788321,,2860,2195.000000,665.000000,.,.,3.300751879699248,,5,4.000000,1.000000,.,.,4.0,,66,47.000000,19.000000,.,.,2.473684210526316,
SNP,*,*,ALL,*,QUAL,49.200001,0.396857,0.998188,0.021978,0.567922,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,1650.000000,.,.,3.204848484848485,,2753,2115.000000,639.000000,.,.,3.3098591549295775,,4184,3173.000000,1011.000000,.,.,3.1384767556874382,,2821,2165.000000,656.000000,.,.,3.3003048780487805,,2754,2116.000000,638.000000,.,.,3.316614420062696,,5,4.000000,1.000000,.,.,4.0,,62,45.000000,17.000000,.,.,2.6470588235294117,
SNP,*,*,ALL,*,QUAL,49.799999,0.383884,0.9981270000000001,0.021628,0.554503,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,1650.000000,.,.,3.204848484848485,,2663,2045.000000,619.000000,.,.,3.3037156704361874,,4274,3243.000000,1031.000000,.,.,3.1454898157129003,,2728,2092.000000,636.000000,.,.,3.289308176100629,,2664,2046.000000,618.000000,.,.,3.3106796116504853,,5,4.000000,1.000000,.,.,4.0,,59,42.000000,17.000000,.,.,2.4705882352941178,
SNP,*,*,ALL,*,QUAL,5.200000,0.995675,0.9965370000000001,0.050548,0.9961059999999999,3,5,2809091522,2580704662.000000,0.000000,6937,5288.000000,.,.,.,,,6907,5266.000000,.,.,.,,,30,22.000000,.,.,.,,,7300,5513.000000,.,.,.,,,6907,5266.000000,.,.,.,,,24,15.000000,.,.,.,,,369,232.000000,.,.,.,,
SNP,*,*,ALL,*,QUAL,5.800000,0.995675,0.9966809999999999,0.050164,0.9961780000000001,3,5,2809091522,2580704662.000000,0.000000,6937,5288.000000,.,.,.,,,6907,5266.000000,.,.,.,,,30,22.000000,.,.,.,,,7296,5511.000000,.,.,.,,,6907,5266.000000,.,.,.,,,23,15.000000,.,.,.,,,366,230.000000,.,.,.,,
SNP,*,*,ALL,*,QUAL,50.400002,0.370189,0.9980559999999999,0.021309,0.540063,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,1650.000000,.,.,3.204848484848485,,2568,1970.000000,599.000000,.,.,3.28881469115192,,4369,3318.000000,1051.000000,.,.,3.1569933396764984,,2628,2014.000000,614.000000,.,.,3.2801302931596092,,2567,1969.000000,598.000000,.,.,3.2926421404682276,,5,4.000000,1.000000,.,.,4.0,,56,41.000000,15.000000,.,.,2.7333333333333334,
SNP,*,*,ALL,*,QUAL,51.000000,0.358512,0.997993,0.020833,0.527521,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,1650.000000,.,.,3.204848484848485,,2487,1905.000000,582.000000,.,.,3.2731958762886597,,4450,3383.000000,1068.000000,.,.,3.1676029962546814,,2544,1949.000000,596.000000,.,.,3.2701342281879193,,2486,1906.000000,581.000000,.,.,3.280550774526678,,5,4.000000,1.000000,.,.,4.0,,53,39.000000,14.000000,.,.,2.7857142857142856,
SNP,*,*,ALL,*,QUAL,51.599998,0.34121399999999996,0.997891,0.020653,0.50854,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,1650.000000,.,.,3.204848484848485,,2367,1818.000000,550.000000,.,.,3.3054545454545456,,4570,3470.000000,1100.000000,.,.,3.1545454545454548,,2421,1857.000000,564.000000,.,.,3.2925531914893615,,2366,1817.000000,549.000000,.,.,3.3096539162112935,,5,4.000000,1.000000,.,.,4.0,,50,36.000000,14.000000,.,.,2.5714285714285716,
SNP,*,*,ALL,*,QUAL,52.200001,0.32261799999999996,0.9977719999999999,0.018373,0.48758199999999996,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,1650.000000,.,.,3.204848484848485,,2238,1713.000000,525.000000,.,.,3.262857142857143,,4699,3575.000000,1125.000000,.,.,3.1777777777777776,,2286,1749.000000,538.000000,.,.,3.2509293680297398,,2239,1714.000000,526.000000,.,.,3.258555133079848,,5,4.000000,1.000000,.,.,4.0,,42,31.000000,11.000000,.,.,2.8181818181818183,
SNP,*,*,ALL,*,QUAL,52.799999,0.300562,0.998086,0.017856999999999998,0.461999,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,1650.000000,.,.,3.204848484848485,,2085,1594.000000,493.000000,.,.,3.233265720081136,,4852,3694.000000,1157.000000,.,.,3.1927398444252377,,2128,1623.000000,504.000000,.,.,3.2202380952380953,,2086,1593.000000,492.000000,.,.,3.2378048780487805,,4,3.000000,1.000000,.,.,3.0,,38,27.000000,11.000000,.,.,2.4545454545454546,
